playerid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,schoolid,yearid
atchisc01,1976,3.0,29.0,USA,TX,Denton,,,,,,,Scott,Atchison,Scott Barham,200.0,74.0,R,R,2004-07-31,2015-06-22,atchs001,atchisc01,txchrist,1998
atchisc01,1976,3.0,29.0,USA,TX,Denton,,,,,,,Scott,Atchison,Scott Barham,200.0,74.0,R,R,2004-07-31,2015-06-22,atchs001,atchisc01,txchrist,1999
atchlju01,1973,9.0,5.0,USA,WA,Sedro-Woolley,,,,,,,Justin,Atchley,Justin Scott,215.0,75.0,L,L,2001-04-07,2001-07-12,atchj001,atchlju01,texasam,1994
atchlju01,1973,9.0,5.0,USA,WA,Sedro-Woolley,,,,,,,Justin,Atchley,Justin Scott,215.0,75.0,L,L,2001-04-07,2001-07-12,atchj001,atchlju01,texasam,1995
atchlju01,1973,9.0,5.0,USA,WA,Sedro-Woolley,,,,,,,Justin,Atchley,Justin Scott,215.0,75.0,L,L,2001-04-07,2001-07-12,atchj001,atchlju01,wawalla,1992
atchlju01,1973,9.0,5.0,USA,WA,Sedro-Woolley,,,,,,,Justin,Atchley,Justin Scott,215.0,75.0,L,L,2001-04-07,2001-07-12,atchj001,atchlju01,wawalla,1993
atherch01,1873,11.0,19.0,USA,NJ,New Brunswick,1935.0,12.0,17.0,Austria,,Vienna,Charlie,Atherton,Charles Morgan Herbert,160.0,70.0,R,R,1899-05-30,1899-08-22,athec101,atherch01,pennst,1893
atherch01,1873,11.0,19.0,USA,NJ,New Brunswick,1935.0,12.0,17.0,Austria,,Vienna,Charlie,Atherton,Charles Morgan Herbert,160.0,70.0,R,R,1899-05-30,1899-08-22,athec101,atherch01,pennst,1894
atherch01,1873,11.0,19.0,USA,NJ,New Brunswick,1935.0,12.0,17.0,Austria,,Vienna,Charlie,Atherton,Charles Morgan Herbert,160.0,70.0,R,R,1899-05-30,1899-08-22,athec101,atherch01,pennst,1895
atkinga01,1979,12.0,12.0,USA,CA,Orange,,,,,,,Garrett,Atkins,Garrett Bernard,190.0,74.0,R,R,2003-08-03,2010-06-25,atkig001,atkinga01,ucla,1998
atkinga01,1979,12.0,12.0,USA,CA,Orange,,,,,,,Garrett,Atkins,Garrett Bernard,190.0,74.0,R,R,2003-08-03,2010-06-25,atkig001,atkinga01,ucla,1999
atkinga01,1979,12.0,12.0,USA,CA,Orange,,,,,,,Garrett,Atkins,Garrett Bernard,190.0,74.0,R,R,2003-08-03,2010-06-25,atkig001,atkinga01,ucla,2000
atwelto01,1924,3.0,8.0,USA,VA,Leesburg,2003.0,1.0,25.0,USA,VA,Purcellville,Toby,Atwell,Maurice Dailey,185.0,69.0,L,R,1952-04-15,1956-09-28,atwet101,atwelto01,vatech,1943
aubremi01,1982,4.0,15.0,USA,LA,Shreveport,,,,,,,Michael,Aubrey,Robert Michael,190.0,72.0,L,L,2008-05-17,2009-10-04,aubrm001,aubremi01,tulane,2001
aubremi01,1982,4.0,15.0,USA,LA,Shreveport,,,,,,,Michael,Aubrey,Robert Michael,190.0,72.0,L,L,2008-05-17,2009-10-04,aubrm001,aubremi01,tulane,2002
aubremi01,1982,4.0,15.0,USA,LA,Shreveport,,,,,,,Michael,Aubrey,Robert Michael,190.0,72.0,L,L,2008-05-17,2009-10-04,aubrm001,aubremi01,tulane,2003
auerbri01,1950,2.0,15.0,USA,CA,Woodland Hills,,,,,,,Rick,Auerbach,Frederick Steven,165.0,72.0,R,R,1971-04-13,1981-08-12,auerr101,auerbri01,capierc,1969
augenbr01,1986,7.0,11.0,USA,FL,Sebastian,,,,,,,Bryan,Augenstein,Bryan Christopher,230.0,78.0,R,R,2009-05-13,2011-04-12,augeb001,augenbr01,florida,2005
augenbr01,1986,7.0,11.0,USA,FL,Sebastian,,,,,,,Bryan,Augenstein,Bryan Christopher,230.0,78.0,R,R,2009-05-13,2011-04-12,augeb001,augenbr01,florida,2006
augenbr01,1986,7.0,11.0,USA,FL,Sebastian,,,,,,,Bryan,Augenstein,Bryan Christopher,230.0,78.0,R,R,2009-05-13,2011-04-12,augeb001,augenbr01,florida,2007
augusda01,1949,11.0,28.0,USA,WV,Follansbee,,,,,,,Dave,Augustine,David Ralph,174.0,74.0,R,R,1973-09-03,1974-10-02,augud101,augusda01,flmdkjc,1968
augusdo01,1963,7.0,3.0,USA,CA,Inglewood,,,,,,,Don,August,Donald Glenn,190.0,75.0,R,R,1988-06-02,1991-10-01,augud001,augusdo01,chapmanca,1982
augusdo01,1963,7.0,3.0,USA,CA,Inglewood,,,,,,,Don,August,Donald Glenn,190.0,75.0,R,R,1988-06-02,1991-10-01,augud001,augusdo01,chapmanca,1983
augusdo01,1963,7.0,3.0,USA,CA,Inglewood,,,,,,,Don,August,Donald Glenn,190.0,75.0,R,R,1988-06-02,1991-10-01,augud001,augusdo01,chapmanca,1984
augusje01,1952,7.0,24.0,USA,WI,Kewaunee,,,,,,,Jerry,Augustine,Gerald Lee,183.0,72.0,L,L,1975-09-09,1984-04-11,auguj001,augusje01,wilacrosse,1971
augusje01,1952,7.0,24.0,USA,WI,Kewaunee,,,,,,,Jerry,Augustine,Gerald Lee,183.0,72.0,L,L,1975-09-09,1984-04-11,auguj001,augusje01,wilacrosse,1972
augusje01,1952,7.0,24.0,USA,WI,Kewaunee,,,,,,,Jerry,Augustine,Gerald Lee,183.0,72.0,L,L,1975-09-09,1984-04-11,auguj001,augusje01,wilacrosse,1973
augusje01,1952,7.0,24.0,USA,WI,Kewaunee,,,,,,,Jerry,Augustine,Gerald Lee,183.0,72.0,L,L,1975-09-09,1984-04-11,auguj001,augusje01,wilacrosse,1974
aukerel01,1910,9.0,21.0,USA,KS,Norcatur,2006.0,8.0,4.0,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194.0,74.0,R,R,1933-08-10,1942-09-20,aukee101,aukerel01,kansasst,1929
aukerel01,1910,9.0,21.0,USA,KS,Norcatur,2006.0,8.0,4.0,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194.0,74.0,R,R,1933-08-10,1942-09-20,aukee101,aukerel01,kansasst,1930
aukerel01,1910,9.0,21.0,USA,KS,Norcatur,2006.0,8.0,4.0,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194.0,74.0,R,R,1933-08-10,1942-09-20,aukee101,aukerel01,kansasst,1931
aukerel01,1910,9.0,21.0,USA,KS,Norcatur,2006.0,8.0,4.0,USA,FL,Vero Beach,Elden,Auker,Elden LeRoy,194.0,74.0,R,R,1933-08-10,1942-09-20,aukee101,aukerel01,kansasst,1932
aultdo01,1950,3.0,9.0,USA,TX,Beaumont,2004.0,12.0,22.0,USA,FL,Tarpon Springs,Doug,Ault,Douglas Reagan,200.0,75.0,R,L,1976-09-09,1980-10-05,aultd101,aultdo01,txpanol,1969
aultdo01,1950,3.0,9.0,USA,TX,Beaumont,2004.0,12.0,22.0,USA,FL,Tarpon Springs,Doug,Ault,Douglas Reagan,200.0,75.0,R,L,1976-09-09,1980-10-05,aultd101,aultdo01,txpanol,1970
aultdo01,1950,3.0,9.0,USA,TX,Beaumont,2004.0,12.0,22.0,USA,FL,Tarpon Springs,Doug,Ault,Douglas Reagan,200.0,75.0,R,L,1976-09-09,1980-10-05,aultd101,aultdo01,txtech,1971
aultdo01,1950,3.0,9.0,USA,TX,Beaumont,2004.0,12.0,22.0,USA,FL,Tarpon Springs,Doug,Ault,Douglas Reagan,200.0,75.0,R,L,1976-09-09,1980-10-05,aultd101,aultdo01,txtech,1972
aurilri01,1971,9.0,2.0,USA,NY,Brooklyn,,,,,,,Rich,Aurilia,Richard Santo,170.0,72.0,R,R,1995-09-06,2009-10-04,aurir001,aurilri01,stjohns,1990
aurilri01,1971,9.0,2.0,USA,NY,Brooklyn,,,,,,,Rich,Aurilia,Richard Santo,170.0,72.0,R,R,1995-09-06,2009-10-04,aurir001,aurilri01,stjohns,1991
aurilri01,1971,9.0,2.0,USA,NY,Brooklyn,,,,,,,Rich,Aurilia,Richard Santo,170.0,72.0,R,R,1995-09-06,2009-10-04,aurir001,aurilri01,stjohns,1992
ausanjo01,1965,12.0,9.0,USA,NY,Kingston,,,,,,,Joe,Ausanio,Joseph John,205.0,73.0,R,R,1994-07-14,1995-09-15,ausaj001,ausanjo01,jacksonvil,1985
ausanjo01,1965,12.0,9.0,USA,NY,Kingston,,,,,,,Joe,Ausanio,Joseph John,205.0,73.0,R,R,1994-07-14,1995-09-15,ausaj001,ausanjo01,jacksonvil,1986
ausanjo01,1965,12.0,9.0,USA,NY,Kingston,,,,,,,Joe,Ausanio,Joseph John,205.0,73.0,R,R,1994-07-14,1995-09-15,ausaj001,ausanjo01,jacksonvil,1987
ausanjo01,1965,12.0,9.0,USA,NY,Kingston,,,,,,,Joe,Ausanio,Joseph John,205.0,73.0,R,R,1994-07-14,1995-09-15,ausaj001,ausanjo01,jacksonvil,1988
austde01,1940,11.0,25.0,USA,NE,Tecumseh,,,,,,,Dennis,Aust,Dennis Kay,180.0,71.0,R,R,1965-09-06,1966-05-07,austd101,austde01,florida,1960
austde01,1940,11.0,25.0,USA,NE,Tecumseh,,,,,,,Dennis,Aust,Dennis Kay,180.0,71.0,R,R,1965-09-06,1966-05-07,austd101,austde01,florida,1961
austije01,1976,10.0,19.0,USA,CA,San Bernardino,,,,,,,Jeff,Austin,Jeffrey Wellington,185.0,72.0,R,R,2001-06-26,2003-05-28,austj002,austije01,stanford,1997
austije01,1976,10.0,19.0,USA,CA,San Bernardino,,,,,,,Jeff,Austin,Jeffrey Wellington,185.0,72.0,R,R,2001-06-26,2003-05-28,austj002,austije01,stanford,1998
austiji02,1963,12.0,7.0,USA,VA,Farmville,,,,,,,Jim,Austin,James Parker,200.0,74.0,R,R,1991-07-04,1993-07-20,austj001,austiji02,vcu,1984
austiji02,1963,12.0,7.0,USA,VA,Farmville,,,,,,,Jim,Austin,James Parker,200.0,74.0,R,R,1991-07-04,1993-07-20,austj001,austiji02,vcu,1985
austiji02,1963,12.0,7.0,USA,VA,Farmville,,,,,,,Jim,Austin,James Parker,200.0,74.0,R,R,1991-07-04,1993-07-20,austj001,austiji02,vcu,1986
austiri01,1946,10.0,27.0,USA,WA,Seattle,,,,,,,Rick,Austin,Rick Gerald,190.0,76.0,R,L,1970-06-21,1976-06-27,austr101,austiri01,washst,1967
austiri01,1946,10.0,27.0,USA,WA,Seattle,,,,,,,Rick,Austin,Rick Gerald,190.0,76.0,R,L,1970-06-21,1976-06-27,austr101,austiri01,washst,1968
avenbr01,1972,3.0,4.0,USA,TX,Orange,,,,,,,Bruce,Aven,David Bruce,180.0,69.0,R,R,1997-08-27,2002-05-27,avenb001,avenbr01,lamar,1991
avenbr01,1972,3.0,4.0,USA,TX,Orange,,,,,,,Bruce,Aven,David Bruce,180.0,69.0,R,R,1997-08-27,2002-05-27,avenb001,avenbr01,lamar,1992
avenbr01,1972,3.0,4.0,USA,TX,Orange,,,,,,,Bruce,Aven,David Bruce,180.0,69.0,R,R,1997-08-27,2002-05-27,avenb001,avenbr01,lamar,1993
avenbr01,1972,3.0,4.0,USA,TX,Orange,,,,,,,Bruce,Aven,David Bruce,180.0,69.0,R,R,1997-08-27,2002-05-27,avenb001,avenbr01,lamar,1994
averiea02,1931,9.0,9.0,USA,OH,Cleveland,2015.0,5.0,13.0,USA,WA,Tacoma,Earl,Averill,Earl Douglas,185.0,70.0,R,R,1956-04-19,1963-09-26,avere102,averiea02,oregon,1951
averiea02,1931,9.0,9.0,USA,OH,Cleveland,2015.0,5.0,13.0,USA,WA,Tacoma,Earl,Averill,Earl Douglas,185.0,70.0,R,R,1956-04-19,1963-09-26,avere102,averiea02,oregon,1952
averiea02,1931,9.0,9.0,USA,OH,Cleveland,2015.0,5.0,13.0,USA,WA,Tacoma,Earl,Averill,Earl Douglas,185.0,70.0,R,R,1956-04-19,1963-09-26,avere102,averiea02,oregon,1953
avilaal01,1987,1.0,29.0,USA,FL,Hialeah,,,,,,,Alex,Avila,Alexander Thomas,210.0,71.0,L,R,2009-08-06,2017-10-01,avila001,avilaal01,alabama,2006
avilaal01,1987,1.0,29.0,USA,FL,Hialeah,,,,,,,Alex,Avila,Alexander Thomas,210.0,71.0,L,R,2009-08-06,2017-10-01,avila001,avilaal01,alabama,2007
avilaal01,1987,1.0,29.0,USA,FL,Hialeah,,,,,,,Alex,Avila,Alexander Thomas,210.0,71.0,L,R,2009-08-06,2017-10-01,avila001,avilaal01,alabama,2008
avilemi01,1981,3.0,13.0,USA,NY,New York,,,,,,,Mike,Aviles,Michael Anthony,205.0,70.0,R,R,2008-05-29,2017-10-01,avilm001,avilemi01,concordny,2000
avilemi01,1981,3.0,13.0,USA,NY,New York,,,,,,,Mike,Aviles,Michael Anthony,205.0,70.0,R,R,2008-05-29,2017-10-01,avilm001,avilemi01,concordny,2001
avilemi01,1981,3.0,13.0,USA,NY,New York,,,,,,,Mike,Aviles,Michael Anthony,205.0,70.0,R,R,2008-05-29,2017-10-01,avilm001,avilemi01,concordny,2002
avilemi01,1981,3.0,13.0,USA,NY,New York,,,,,,,Mike,Aviles,Michael Anthony,205.0,70.0,R,R,2008-05-29,2017-10-01,avilm001,avilemi01,concordny,2003
axelrdy01,1985,7.0,30.0,USA,CA,Santa Barbara,,,,,,,Dylan,Axelrod,Dylan Davis Haines,195.0,70.0,R,R,2011-09-07,2015-08-18,axeld001,axelrdy01,ucirvine,2006
axelrdy01,1985,7.0,30.0,USA,CA,Santa Barbara,,,,,,,Dylan,Axelrod,Dylan Davis Haines,195.0,70.0,R,R,2011-09-07,2015-08-18,axeld001,axelrdy01,ucirvine,2007
axforjo01,1983,4.0,1.0,CAN,ON,Simcoe,,,,,,,John,Axford,John Berton,220.0,77.0,R,R,2009-09-15,2017-07-24,axfoj001,axforjo01,canisius,2006
axforjo01,1983,4.0,1.0,CAN,ON,Simcoe,,,,,,,John,Axford,John Berton,220.0,77.0,R,R,2009-09-15,2017-07-24,axfoj001,axforjo01,notredame,2003
axforjo01,1983,4.0,1.0,CAN,ON,Simcoe,,,,,,,John,Axford,John Berton,220.0,77.0,R,R,2009-09-15,2017-07-24,axfoj001,axforjo01,notredame,2005
ayersdo01,1891,5.0,21.0,USA,VA,Snake Creek,1968.0,5.0,26.0,USA,VA,Pulaski,Doc,Ayers,Yancey Wyatt,185.0,73.0,R,R,1913-09-09,1921-05-21,ayerd101,ayersdo01,vamedic,1912
ayraubo01,1966,4.0,27.0,USA,CA,South Lake Tahoe,,,,,,,Bob,Ayrault,Robert Cunningham,230.0,76.0,R,R,1992-06-07,1993-07-25,ayrab001,ayraubo01,unlv,1987
ayraubo01,1966,4.0,27.0,USA,CA,South Lake Tahoe,,,,,,,Bob,Ayrault,Robert Cunningham,230.0,76.0,R,R,1992-06-07,1993-07-25,ayrab001,ayraubo01,unlv,1988
babinch01,1895,5.0,4.0,USA,RI,Cranston,1957.0,3.0,22.0,USA,RI,Providence,Charlie,Babington,Charles Percy,170.0,72.0,R,R,1915-07-20,1915-09-26,babic101,babinch01,brown,1913
babinch01,1895,5.0,4.0,USA,RI,Cranston,1957.0,3.0,22.0,USA,RI,Providence,Charlie,Babington,Charles Percy,170.0,72.0,R,R,1915-07-20,1915-09-26,babic101,babinch01,brown,1914
babinch01,1895,5.0,4.0,USA,RI,Cranston,1957.0,3.0,22.0,USA,RI,Providence,Charlie,Babington,Charles Percy,170.0,72.0,R,R,1915-07-20,1915-09-26,babic101,babinch01,brown,1915
backebr01,1978,4.0,5.0,USA,TX,Galveston,,,,,,,Brandon,Backe,Brandon Allen,182.0,72.0,R,R,2002-07-19,2009-06-18,backb001,backebr01,txgalve,1997
backebr01,1978,4.0,5.0,USA,TX,Galveston,,,,,,,Brandon,Backe,Brandon Allen,182.0,72.0,R,R,2002-07-19,2009-06-18,backb001,backebr01,txgalve,1998
backmle01,1888,3.0,20.0,USA,OH,Cleves,1975.0,11.0,8.0,USA,OH,Cincinnati,Les,Backman,Lester John,195.0,72.0,R,R,1909-07-03,1910-08-28,backl101,backmle01,rosehulman,1907
backmle01,1888,3.0,20.0,USA,OH,Cleves,1975.0,11.0,8.0,USA,OH,Cincinnati,Les,Backman,Lester John,195.0,72.0,R,R,1909-07-03,1910-08-28,backl101,backmle01,rosehulman,1908
backmle01,1888,3.0,20.0,USA,OH,Cleves,1975.0,11.0,8.0,USA,OH,Cincinnati,Les,Backman,Lester John,195.0,72.0,R,R,1909-07-03,1910-08-28,backl101,backmle01,rosehulman,1909
bacsimi01,1952,4.0,1.0,USA,TX,Dallas,,,,,,,Mike,Bacsik,Michael James,180.0,74.0,R,R,1975-06-15,1980-08-09,bacsm101,bacsimi01,trinitytx,1971
bacsimi01,1952,4.0,1.0,USA,TX,Dallas,,,,,,,Mike,Bacsik,Michael James,180.0,74.0,R,R,1975-06-15,1980-08-09,bacsm101,bacsimi01,trinitytx,1972
bacsimi01,1952,4.0,1.0,USA,TX,Dallas,,,,,,,Mike,Bacsik,Michael James,180.0,74.0,R,R,1975-06-15,1980-08-09,bacsm101,bacsimi01,trinitytx,1973
badenbu01,1983,2.0,8.0,USA,GA,Atlanta,,,,,,,Burke,Badenhop,Burke Heinrich,205.0,77.0,R,R,2008-04-09,2015-10-03,badeb001,badenbu01,bowlgreen,2002
badenbu01,1983,2.0,8.0,USA,GA,Atlanta,,,,,,,Burke,Badenhop,Burke Heinrich,205.0,77.0,R,R,2008-04-09,2015-10-03,badeb001,badenbu01,bowlgreen,2003
badenbu01,1983,2.0,8.0,USA,GA,Atlanta,,,,,,,Burke,Badenhop,Burke Heinrich,205.0,77.0,R,R,2008-04-09,2015-10-03,badeb001,badenbu01,bowlgreen,2004
badenbu01,1983,2.0,8.0,USA,GA,Atlanta,,,,,,,Burke,Badenhop,Burke Heinrich,205.0,77.0,R,R,2008-04-09,2015-10-03,badeb001,badenbu01,bowlgreen,2005
badgrre01,1902,12.0,1.0,USA,WA,Orillia,1998.0,7.0,13.0,USA,WA,Kent,Red,Badgro,Morris Hiram,190.0,72.0,L,R,1929-06-20,1930-09-18,badgr101,badgrre01,usc,1925
badgrre01,1902,12.0,1.0,USA,WA,Orillia,1998.0,7.0,13.0,USA,WA,Kent,Red,Badgro,Morris Hiram,190.0,72.0,L,R,1929-06-20,1930-09-18,badgr101,badgrre01,usc,1926
badgrre01,1902,12.0,1.0,USA,WA,Orillia,1998.0,7.0,13.0,USA,WA,Kent,Red,Badgro,Morris Hiram,190.0,72.0,L,R,1929-06-20,1930-09-18,badgr101,badgrre01,usc,1927
baezke01,1967,1.0,10.0,USA,NY,Brooklyn,,,,,,,Kevin,Baez,Kevin Richard,160.0,72.0,R,R,1990-09-03,1993-10-03,baezk001,baezke01,dominican,1986
baezke01,1967,1.0,10.0,USA,NY,Brooklyn,,,,,,,Kevin,Baez,Kevin Richard,160.0,72.0,R,R,1990-09-03,1993-10-03,baezk001,baezke01,dominican,1987
baezke01,1967,1.0,10.0,USA,NY,Brooklyn,,,,,,,Kevin,Baez,Kevin Richard,160.0,72.0,R,R,1990-09-03,1993-10-03,baezk001,baezke01,dominican,1988
bagwebi01,1895,2.0,24.0,USA,LA,Choudrant,1976.0,10.0,5.0,USA,LA,Choudrant,Bill,Bagwell,William Mallory,175.0,73.0,L,L,1923-04-17,1925-09-26,bagwb101,bagwebi01,latech,1920
bagwebi01,1895,2.0,24.0,USA,LA,Choudrant,1976.0,10.0,5.0,USA,LA,Choudrant,Bill,Bagwell,William Mallory,175.0,73.0,L,L,1923-04-17,1925-09-26,bagwb101,bagwebi01,latech,1921
bagwebi01,1895,2.0,24.0,USA,LA,Choudrant,1976.0,10.0,5.0,USA,LA,Choudrant,Bill,Bagwell,William Mallory,175.0,73.0,L,L,1923-04-17,1925-09-26,bagwb101,bagwebi01,latech,1922
bagweje01,1968,5.0,27.0,USA,MA,Boston,,,,,,,Jeff,Bagwell,Jeffrey Robert,195.0,72.0,R,R,1991-04-08,2005-10-02,bagwj001,bagweje01,hartford,1987
bagweje01,1968,5.0,27.0,USA,MA,Boston,,,,,,,Jeff,Bagwell,Jeffrey Robert,195.0,72.0,R,R,1991-04-08,2005-10-02,bagwj001,bagweje01,hartford,1988
bagweje01,1968,5.0,27.0,USA,MA,Boston,,,,,,,Jeff,Bagwell,Jeffrey Robert,195.0,72.0,R,R,1991-04-08,2005-10-02,bagwj001,bagweje01,hartford,1989
bahnsst01,1944,12.0,15.0,USA,IA,Council Bluffs,,,,,,,Stan,Bahnsen,Stanley Raymond,185.0,74.0,R,R,1966-09-09,1982-10-02,bahns101,bahnsst01,nebraska,1965
bailean01,1984,5.0,31.0,USA,NJ,Voorhees,,,,,,,Andrew,Bailey,Andrew Scott,240.0,75.0,R,R,2009-04-06,2017-08-15,baila001,bailean01,wagner,2003
bailean01,1984,5.0,31.0,USA,NJ,Voorhees,,,,,,,Andrew,Bailey,Andrew Scott,240.0,75.0,R,R,2009-04-06,2017-08-15,baila001,bailean01,wagner,2004
bailean01,1984,5.0,31.0,USA,NJ,Voorhees,,,,,,,Andrew,Bailey,Andrew Scott,240.0,75.0,R,R,2009-04-06,2017-08-15,baila001,bailean01,wagner,2005
bailean01,1984,5.0,31.0,USA,NJ,Voorhees,,,,,,,Andrew,Bailey,Andrew Scott,240.0,75.0,R,R,2009-04-06,2017-08-15,baila001,bailean01,wagner,2006
baileco01,1971,1.0,24.0,USA,IL,Herrin,,,,,,,Cory,Bailey,Philip Cory,195.0,72.0,R,R,1993-09-01,2002-07-03,bailc001,baileco01,ilseijc,1990
baileco01,1971,1.0,24.0,USA,IL,Herrin,,,,,,,Cory,Bailey,Philip Cory,195.0,72.0,R,R,1993-09-01,2002-07-03,bailc001,baileco01,ilseijc,1991
baileed01,1931,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,tennessee,1948
bailefr01,1895,8.0,16.0,USA,WV,Mount Hope,1972.0,8.0,16.0,USA,WV,Huntington,Fred,Bailey,Frederick Middleton,150.0,71.0,L,L,1916-08-19,1918-04-27,bailf101,bailefr01,washleeva,1915
baileho01,1957,7.0,31.0,USA,MI,Grand Haven,,,,,,,Howard,Bailey,Howard Lee,195.0,72.0,R,L,1981-04-12,1983-10-01,bailh101,baileho01,grvalleyst,1977
baileji01,1934,12.0,16.0,USA,TN,Strawberry Plains,,,,,,,Jim,Bailey,James Hopkins,210.0,74.0,B,L,1959-09-10,1959-09-20,bailj101,baileji01,lincolnmem,1953
baileji01,1934,12.0,16.0,USA,TN,Strawberry Plains,,,,,,,Jim,Bailey,James Hopkins,210.0,74.0,B,L,1959-09-10,1959-09-20,bailj101,baileji01,lincolnmem,1954
baileji01,1934,12.0,16.0,USA,TN,Strawberry Plains,,,,,,,Jim,Bailey,James Hopkins,210.0,74.0,B,L,1959-09-10,1959-09-20,bailj101,baileji01,lincolnmem,1955
baileji01,1934,12.0,16.0,USA,TN,Strawberry Plains,,,,,,,Jim,Bailey,James Hopkins,210.0,74.0,B,L,1959-09-10,1959-09-20,bailj101,baileji01,lincolnmem,1956
bailema01,1961,11.0,4.0,USA,MO,Springfield,,,,,,,Mark,Bailey,John Mark,195.0,77.0,B,R,1984-04-27,1992-08-22,bailm001,bailema01,swmost,1980
bailema01,1961,11.0,4.0,USA,MO,Springfield,,,,,,,Mark,Bailey,John Mark,195.0,77.0,B,R,1984-04-27,1992-08-22,bailm001,bailema01,swmost,1981
bailema01,1961,11.0,4.0,USA,MO,Springfield,,,,,,,Mark,Bailey,John Mark,195.0,77.0,B,R,1984-04-27,1992-08-22,bailm001,bailema01,swmost,1982
bailero01,1970,10.0,3.0,USA,FL,Chattahoochee,,,,,,,Roger,Bailey,Charles Roger,180.0,73.0,R,R,1995-04-27,1997-09-24,bailr001,bailero01,floridast,1990
bailero01,1970,10.0,3.0,USA,FL,Chattahoochee,,,,,,,Roger,Bailey,Charles Roger,180.0,73.0,R,R,1995-04-27,1997-09-24,bailr001,bailero01,floridast,1991
bailero01,1970,10.0,3.0,USA,FL,Chattahoochee,,,,,,,Roger,Bailey,Charles Roger,180.0,73.0,R,R,1995-04-27,1997-09-24,bailr001,bailero01,floridast,1992
bailesc01,1961,12.0,18.0,USA,OH,Chillicothe,,,,,,,Scott,Bailes,Scott Alan,170.0,74.0,L,L,1986-04-09,1998-09-27,bails001,bailesc01,meramec,1982
bailesc01,1961,12.0,18.0,USA,OH,Chillicothe,,,,,,,Scott,Bailes,Scott Alan,170.0,74.0,L,L,1986-04-09,1998-09-27,bails001,bailesc01,swmost,1981
bairdal01,1895,6.0,2.0,USA,TX,Cleburne,1976.0,11.0,27.0,USA,LA,Shreveport,Al,Baird,Albert Wells,160.0,69.0,R,R,1917-09-10,1919-09-28,baira101,bairdal01,centenary,1917
bairdal01,1895,6.0,2.0,USA,TX,Cleburne,1976.0,11.0,27.0,USA,LA,Shreveport,Al,Baird,Albert Wells,160.0,69.0,R,R,1917-09-10,1919-09-28,baira101,bairdal01,lsu,1916
bairdbo01,1940,1.0,16.0,USA,TN,Knoxville,1974.0,4.0,11.0,USA,TN,Chattanooga,Bob,Baird,Robert Allen,195.0,76.0,L,L,1962-09-03,1963-09-27,bairb101,bairdbo01,carsnewm,1959
bairdbo01,1940,1.0,16.0,USA,TN,Knoxville,1974.0,4.0,11.0,USA,TN,Chattanooga,Bob,Baird,Robert Allen,195.0,76.0,L,L,1962-09-03,1963-09-27,bairb101,bairdbo01,carsnewm,1960
bairdbo01,1940,1.0,16.0,USA,TN,Knoxville,1974.0,4.0,11.0,USA,TN,Chattanooga,Bob,Baird,Robert Allen,195.0,76.0,L,L,1962-09-03,1963-09-27,bairb101,bairdbo01,carsnewm,1961
bairdbo01,1940,1.0,16.0,USA,TN,Knoxville,1974.0,4.0,11.0,USA,TN,Chattanooga,Bob,Baird,Robert Allen,195.0,76.0,L,L,1962-09-03,1963-09-27,bairb101,bairdbo01,carsnewm,1962
bairddo01,1891,9.0,27.0,USA,MO,St. Charles,1967.0,6.0,13.0,USA,GA,Thomasville,Doug,Baird,Howard Douglas,148.0,69.0,R,R,1915-04-17,1920-10-02,baird101,bairddo01,wminstermo,1912
bairdo01,1949,8.0,22.0,USA,OH,Defiance,,,,,,,Doug,Bair,Charles Douglas,170.0,72.0,R,R,1976-09-13,1990-10-03,baird001,bairdo01,bowlgreen,1970
bairdo01,1949,8.0,22.0,USA,OH,Defiance,,,,,,,Doug,Bair,Charles Douglas,170.0,72.0,R,R,1976-09-13,1990-10-03,baird001,bairdo01,bowlgreen,1971
baislje01,1982,12.0,19.0,USA,FL,Tampa,,,,,,,Jeff,Baisley,Jeffrey Scot,225.0,75.0,R,R,2008-09-09,2008-09-28,baisj001,baislje01,sflorida,2002
baislje01,1982,12.0,19.0,USA,FL,Tampa,,,,,,,Jeff,Baisley,Jeffrey Scot,225.0,75.0,R,R,2008-09-09,2008-09-28,baisj001,baislje01,sflorida,2003
baislje01,1982,12.0,19.0,USA,FL,Tampa,,,,,,,Jeff,Baisley,Jeffrey Scot,225.0,75.0,R,R,2008-09-09,2008-09-28,baisj001,baislje01,sflorida,2004
baislje01,1982,12.0,19.0,USA,FL,Tampa,,,,,,,Jeff,Baisley,Jeffrey Scot,225.0,75.0,R,R,2008-09-09,2008-09-28,baisj001,baislje01,sflorida,2005
bajenje01,1978,3.0,21.0,USA,CA,Pomona,,,,,,,Jeff,Bajenaru,Jeffrey Michael,190.0,73.0,R,R,2004-09-04,2006-08-07,bajej001,bajenje01,carivcc,1997
